            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
  131.247.65.11|        8.8.8.8|56813|   53| 17|         1|        72|        |2016/04/06T12:50:45.613|    0.000|2016/04/06T12:50:45.613|Health|
  131.247.65.11|        8.8.8.8|56060|   53| 17|         1|        72|        |2016/04/06T12:50:45.610|    0.000|2016/04/06T12:50:45.610|Health|
    172.18.1.57|    192.168.0.1|49615|   53| 17|         1|        67|        |2016/04/06T12:51:08.113|    0.000|2016/04/06T12:51:08.113|Health|
    172.18.1.92|        8.8.8.8|33915|   53| 17|         1|        60|        |2016/04/06T12:51:11.923|    0.000|2016/04/06T12:51:11.923|Health|
    172.18.1.57|    192.168.0.1|41907|   53| 17|         1|       167|        |2016/04/06T12:51:11.925|    0.000|2016/04/06T12:51:11.925|Health|
   172.18.1.150|        8.8.8.8|46528|   53| 17|         1|        60|        |2016/04/06T12:51:12.371|    0.000|2016/04/06T12:51:12.371|Health|
    172.18.1.57|    192.168.0.1|64282|   53| 17|         1|       120|        |2016/04/06T12:51:20.144|    0.000|2016/04/06T12:51:20.144|Health|
    172.17.2.73|    192.168.1.1|54630| 8612| 17|         1|        44|        |2016/04/06T12:51:20.977|    0.000|2016/04/06T12:51:20.977|Health|
    172.17.2.73|    192.168.1.2|54630| 8612| 17|         1|        44|        |2016/04/06T12:51:21.167|    0.000|2016/04/06T12:51:21.167|Health|
    172.17.2.73|   192.168.1.10|54630| 8612| 17|         1|        44|        |2016/04/06T12:51:22.766|    0.000|2016/04/06T12:51:22.766|Health|
    172.17.2.73|   192.168.1.11|54630| 8612| 17|         1|        44|        |2016/04/06T12:51:22.961|    0.000|2016/04/06T12:51:22.961|Health|
    172.17.2.73|    192.168.1.9|54630| 8612| 17|         1|        44|        |2016/04/06T12:51:22.576|    0.000|2016/04/06T12:51:22.576|Health|
    172.17.2.73|   192.168.1.14|54630| 8612| 17|         1|        44|        |2016/04/06T12:51:23.346|    0.000|2016/04/06T12:51:23.346|Health|
    172.18.1.57|    192.168.0.1|33208|   53| 17|         1|       120|        |2016/04/06T12:51:24.113|    0.000|2016/04/06T12:51:24.113|Health|
   172.17.2.254|        8.8.8.8|34408|   53| 17|         1|        60|        |2016/04/06T12:51:26.029|    0.000|2016/04/06T12:51:26.029|Health|
    172.18.1.57|    192.168.0.1|40486|   53| 17|         1|       120|        |2016/04/06T12:51:28.141|    0.000|2016/04/06T12:51:28.141|Health|
   172.18.1.231|   192.168.1.11|59534| 7000|  6|         7|       448|        |2016/04/06T12:51:26.669|    7.104|2016/04/06T12:51:33.773|Health|
   10.119.41.53|        8.8.8.8|62025|   53| 17|         1|        63|        |2016/04/06T12:51:01.869|    0.000|2016/04/06T12:51:01.869|Health|
    172.18.1.57|    192.168.0.1|41132|   53| 17|         1|       120|        |2016/04/06T12:51:32.107|    0.000|2016/04/06T12:51:32.107|Health|
    172.18.1.28|        8.8.8.8|56394|   53| 17|         2|       140|        |2016/04/06T12:51:40.434|    0.000|2016/04/06T12:51:40.434|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         4|       424|        |2016/04/06T12:51:38.833|   10.880|2016/04/06T12:51:49.713|Health|
    172.18.1.57|    192.168.0.1|45936|   53| 17|         1|        67|        |2016/04/06T12:51:42.162|    0.000|2016/04/06T12:51:42.162|Health|
    172.17.3.98|    192.168.1.1|35743| 2345|  6|         1|        60|        |2016/04/06T12:51:45.871|    0.000|2016/04/06T12:51:45.871|Health|
   172.18.3.212|        8.8.8.8|50599|   53| 17|         1|        60|        |2016/04/06T12:51:47.852|    0.000|2016/04/06T12:51:47.852|Health|
    172.17.3.98|    192.168.1.1|38748| 2345|  6|         1|        60|        |2016/04/06T12:51:47.660|    0.000|2016/04/06T12:51:47.660|Health|
    172.17.3.98|    192.168.1.2|41232| 5678|  6|         1|        60|        |2016/04/06T12:51:45.871|    0.000|2016/04/06T12:51:45.871|Health|
    172.18.1.57|    192.168.0.1|63714|   53| 17|         1|       155|        |2016/04/06T12:51:46.126|    0.000|2016/04/06T12:51:46.126|Health|
    172.17.3.98|    192.168.1.2|44649| 5678|  6|         1|        60|        |2016/04/06T12:51:47.660|    0.000|2016/04/06T12:51:47.660|Health|
   172.17.0.186|        8.8.8.8|56131|   53| 17|         1|        60|        |2016/04/06T12:51:48.174|    0.000|2016/04/06T12:51:48.174|Health|
    172.18.1.57|    192.168.0.1|62196|   53| 17|         1|        67|        |2016/04/06T12:51:50.159|    0.000|2016/04/06T12:51:50.159|Health|
    172.17.2.73|    192.168.1.9|60207| 8612| 17|         1|        44|        |2016/04/06T12:51:53.037|    0.000|2016/04/06T12:51:53.037|Health|
    172.17.2.73|   192.168.1.10|60207| 8612| 17|         1|        44|        |2016/04/06T12:51:53.229|    0.000|2016/04/06T12:51:53.229|Health|
    172.17.2.73|   192.168.1.11|60207| 8612| 17|         1|        44|        |2016/04/06T12:51:53.423|    0.000|2016/04/06T12:51:53.423|Health|
    172.17.2.73|    192.168.1.1|60207| 8612| 17|         1|        44|        |2016/04/06T12:51:51.437|    0.000|2016/04/06T12:51:51.437|Health|
    172.17.2.73|    192.168.1.2|60207| 8612| 17|         1|        44|        |2016/04/06T12:51:51.628|    0.000|2016/04/06T12:51:51.628|Health|
    172.17.2.73|   192.168.1.14|60207| 8612| 17|         1|        44|        |2016/04/06T12:51:53.872|    0.000|2016/04/06T12:51:53.872|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T12:51:25.126|    8.000|2016/04/06T12:51:33.126|Health|
    172.18.1.57|    192.168.0.1|39539|   53| 17|         1|       167|        |2016/04/06T12:51:54.126|    0.000|2016/04/06T12:51:54.126|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         2|       212|        |2016/04/06T12:51:59.696|    0.000|2016/04/06T12:51:59.696|Health|
    172.18.1.14|        8.8.8.8|43936|   53| 17|         1|        60|        |2016/04/06T12:52:01.937|    0.000|2016/04/06T12:52:01.937|Health|
    172.17.2.37|    192.168.0.1|58320| 2054| 17|         1|        56|        |2016/04/06T12:52:03.152|    0.000|2016/04/06T12:52:03.152|Health|
  131.247.65.11|        8.8.8.8|53542|   53| 17|         1|        83|        |2016/04/06T12:51:33.737|    0.000|2016/04/06T12:51:33.737|Health|
  131.247.65.11|        8.8.8.8|53855|   53| 17|         2|       166|        |2016/04/06T12:51:33.737|    0.000|2016/04/06T12:51:33.737|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T12:51:34.150|    0.000|2016/04/06T12:51:34.150|Health|
    172.17.3.98|    192.168.1.2|45554| 5678|  6|         2|       120|        |2016/04/06T12:52:13.519|    0.960|2016/04/06T12:52:14.479|Health|
    172.17.3.98|    192.168.1.1|53327| 2345|  6|         2|       120|        |2016/04/06T12:52:13.453|    1.024|2016/04/06T12:52:14.477|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T12:51:41.483|    0.000|2016/04/06T12:51:41.483|Health|
   10.119.34.22|    192.168.1.1|51176|  139|  6|         1|        64|        |2016/04/06T12:51:42.121|    0.000|2016/04/06T12:51:42.121|Health|
    172.17.3.98|    192.168.1.1|58266| 2345|  6|         1|        60|        |2016/04/06T12:52:15.504|    0.000|2016/04/06T12:52:15.504|Health|
    172.17.3.98|    192.168.1.2|48779| 5678|  6|         1|        60|        |2016/04/06T12:52:15.504|    0.000|2016/04/06T12:52:15.504|Health|
    172.18.1.92|        8.8.8.8|37495|   53| 17|         1|        60|        |2016/04/06T12:52:16.463|    0.000|2016/04/06T12:52:16.463|Health|
  131.247.65.11|        8.8.8.8|40501|   53| 17|         1|        72|        |2016/04/06T12:51:45.820|    0.000|2016/04/06T12:51:45.820|Health|
    172.17.2.73|    192.168.1.1|63075| 8612| 17|         1|        44|        |2016/04/06T12:52:21.901|    0.000|2016/04/06T12:52:21.901|Health|
    172.17.2.73|    192.168.1.2|63075| 8612| 17|         1|        44|        |2016/04/06T12:52:22.092|    0.000|2016/04/06T12:52:22.092|Health|
    172.17.2.73|    192.168.1.9|63075| 8612| 17|         1|        44|        |2016/04/06T12:52:23.500|    0.000|2016/04/06T12:52:23.500|Health|
    172.17.2.73|   192.168.1.10|63075| 8612| 17|         1|        44|        |2016/04/06T12:52:23.692|    0.000|2016/04/06T12:52:23.692|Health|
    172.17.2.73|   192.168.1.11|63075| 8612| 17|         1|        44|        |2016/04/06T12:52:23.884|    0.000|2016/04/06T12:52:23.884|Health|
    172.17.2.73|   192.168.1.14|63075| 8612| 17|         1|        44|        |2016/04/06T12:52:24.334|    0.000|2016/04/06T12:52:24.334|Health|
   172.18.1.182|        8.8.8.8|51262|   53| 17|         1|        60|        |2016/04/06T12:52:29.647|    0.000|2016/04/06T12:52:29.647|Health|
    172.17.3.98|    192.168.1.1|56199| 2345|  6|         2|       120|        |2016/04/06T12:52:30.225|    1.024|2016/04/06T12:52:31.249|Health|
    172.17.3.98|    192.168.1.2|39347| 5678|  6|         2|       120|        |2016/04/06T12:52:32.271|    1.024|2016/04/06T12:52:33.295|Health|
    172.17.3.98|    192.168.1.2|42181| 5678|  6|         2|       120|        |2016/04/06T12:52:30.222|    1.024|2016/04/06T12:52:31.246|Health|
    172.17.3.98|    192.168.1.1|44109| 2345|  6|         2|       120|        |2016/04/06T12:52:32.272|    1.024|2016/04/06T12:52:33.296|Health|
    172.17.3.98|    192.168.1.1|54710| 2345|  6|         2|       120|        |2016/04/06T12:52:34.323|    0.960|2016/04/06T12:52:35.283|Health|
   172.18.1.231|   192.168.1.11|59538| 7000|  6|         7|       448|        |2016/04/06T12:52:36.689|    7.104|2016/04/06T12:52:43.793|Health|
    172.17.3.98|    192.168.1.2|49297| 5678|  6|         2|       120|        |2016/04/06T12:52:34.322|    0.960|2016/04/06T12:52:35.282|Health|
    172.17.3.98|    192.168.1.2|57039| 5678|  6|         2|       120|        |2016/04/06T12:52:36.242|    3.456|2016/04/06T12:52:39.698|Health|
    172.17.3.98|    192.168.1.1|55119| 2345|  6|         2|       120|        |2016/04/06T12:52:36.240|    3.456|2016/04/06T12:52:39.696|Health|
   10.119.34.33|    192.168.1.1|55389|  139|  6|         1|        64|        |2016/04/06T12:52:08.322|    0.000|2016/04/06T12:52:08.322|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         4|       424|        |2016/04/06T12:52:38.799|   10.944|2016/04/06T12:52:49.743|Health|
    172.18.1.33|        8.8.8.8|45023|   53| 17|         1|        60|        |2016/04/06T12:52:41.167|    0.000|2016/04/06T12:52:41.167|Health|
    172.17.3.98|    192.168.1.1|51048| 2345|  6|         2|       120|        |2016/04/06T12:52:40.786|    3.456|2016/04/06T12:52:44.242|Health|
   172.17.6.222|        8.8.8.8|35752|   53| 17|         1|        60|        |2016/04/06T12:52:39.759|    0.000|2016/04/06T12:52:39.759|Health|
    172.17.3.98|    192.168.1.2|39195| 5678|  6|         2|       120|        |2016/04/06T12:52:40.783|    3.456|2016/04/06T12:52:44.239|Health|
   172.17.6.222|        8.8.8.8|    0|  771|  1|         1|        88|        |2016/04/06T12:52:45.330|    0.000|2016/04/06T12:52:45.330|Health|
   172.17.1.228|        8.8.8.8|36534|   53| 17|         1|        60|        |2016/04/06T12:52:47.662|    0.000|2016/04/06T12:52:47.662|Health|
   172.17.0.186|        8.8.8.8|57394|   53| 17|         1|        60|        |2016/04/06T12:52:48.303|    0.000|2016/04/06T12:52:48.303|Health|
    172.17.3.98|    192.168.1.2|33874| 5678|  6|         2|       120|        |2016/04/06T12:52:47.726|    0.960|2016/04/06T12:52:48.686|Health|
    172.17.3.98|    192.168.1.1|49301| 2345|  6|         2|       120|        |2016/04/06T12:52:47.726|    0.960|2016/04/06T12:52:48.686|Health|
   172.17.2.208|        8.8.8.8|37510|   53| 17|         1|        60|        |2016/04/06T12:52:47.917|    0.000|2016/04/06T12:52:47.917|Health|
    172.17.3.98|    192.168.1.2|41232| 5678|  6|         2|       120|        |2016/04/06T12:52:49.709|    1.024|2016/04/06T12:52:50.733|Health|
    172.17.3.98|    192.168.1.1|60548| 2345|  6|         2|       120|        |2016/04/06T12:52:49.709|    1.024|2016/04/06T12:52:50.733|Health|
   172.18.3.137|        8.8.8.8|38362|   53| 17|         1|        60|        |2016/04/06T12:52:51.534|    0.000|2016/04/06T12:52:51.534|Health|
    172.17.3.98|    192.168.1.1|48683| 2345|  6|         1|        60|        |2016/04/06T12:52:51.792|    0.000|2016/04/06T12:52:51.792|Health|
    172.17.3.98|    192.168.1.2|42988| 5678|  6|         1|        60|        |2016/04/06T12:52:51.789|    0.000|2016/04/06T12:52:51.789|Health|
    172.17.2.73|    192.168.1.1|63078| 8612| 17|         1|        44|        |2016/04/06T12:52:52.367|    0.000|2016/04/06T12:52:52.367|Health|
    172.17.2.73|    192.168.1.2|63078| 8612| 17|         1|        44|        |2016/04/06T12:52:52.559|    0.000|2016/04/06T12:52:52.559|Health|
    172.17.2.73|   192.168.1.10|63078| 8612| 17|         1|        44|        |2016/04/06T12:52:54.162|    0.000|2016/04/06T12:52:54.162|Health|
    172.17.2.73|   192.168.1.14|63078| 8612| 17|         1|        44|        |2016/04/06T12:52:54.737|    0.000|2016/04/06T12:52:54.737|Health|
    172.17.2.73|    192.168.1.9|63078| 8612| 17|         1|        44|        |2016/04/06T12:52:53.968|    0.000|2016/04/06T12:52:53.968|Health|
    172.17.2.73|   192.168.1.11|63078| 8612| 17|         1|        44|        |2016/04/06T12:52:54.353|    0.000|2016/04/06T12:52:54.353|Health|
    172.18.1.28|        8.8.8.8|56394|   53| 17|         2|       140|        |2016/04/06T12:52:55.506|    0.000|2016/04/06T12:52:55.506|Health|
   10.119.34.69|    192.168.1.1|62668|  445|  6|         1|        64|        |2016/04/06T12:52:28.355|    0.000|2016/04/06T12:52:28.355|Health|
    172.18.5.48|    192.168.0.1|36295|   53| 17|         1|       120|        |2016/04/06T12:53:00.368|    0.000|2016/04/06T12:53:00.368|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         2|       212|        |2016/04/06T12:52:59.730|    0.000|2016/04/06T12:52:59.730|Health|
    172.17.2.37|    192.168.0.1|58327| 2054| 17|         1|        56|        |2016/04/06T12:53:03.122|    0.000|2016/04/06T12:53:03.122|Health|
    172.18.5.48|    192.168.0.1|61794|   53| 17|         1|       120|        |2016/04/06T12:53:03.825|    0.000|2016/04/06T12:53:03.825|Health|
  131.247.65.11|        8.8.8.8|40990|   53| 17|         1|        83|        |2016/04/06T12:52:35.929|    0.000|2016/04/06T12:52:35.929|Health|
  131.247.65.11|        8.8.8.8|59121|   53| 17|         2|       166|        |2016/04/06T12:52:35.930|    0.000|2016/04/06T12:52:35.930|Health|
    172.18.5.48|    192.168.0.1|56872|   53| 17|         1|       120|        |2016/04/06T12:53:07.855|    0.000|2016/04/06T12:53:07.855|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T12:52:41.627|    0.000|2016/04/06T12:52:41.627|Health|
   172.17.2.254|        8.8.8.8|49478|   53| 17|         1|        60|        |2016/04/06T12:53:13.295|    0.000|2016/04/06T12:53:13.295|Health|
  131.247.65.11|        8.8.8.8|54975|   53| 17|         1|        72|        |2016/04/06T12:52:46.053|    0.000|2016/04/06T12:52:46.053|Health|
    172.18.5.48|    192.168.0.1|33564|   53| 17|         1|        67|        |2016/04/06T12:53:17.904|    0.000|2016/04/06T12:53:17.904|Health|
   172.17.2.254|        8.8.8.8|54979|   53| 17|         1|        60|        |2016/04/06T12:53:16.433|    0.000|2016/04/06T12:53:16.433|Health|
    172.18.1.92|        8.8.8.8|59602|   53| 17|         1|        60|        |2016/04/06T12:53:16.815|    0.000|2016/04/06T12:53:16.815|Health|
    172.17.3.98|    192.168.1.2|36233| 5678|  6|         2|       120|        |2016/04/06T12:53:20.209|    1.024|2016/04/06T12:53:21.233|Health|
    172.17.3.98|    192.168.1.1|39194| 2345|  6|         2|       120|        |2016/04/06T12:53:20.211|    1.024|2016/04/06T12:53:21.235|Health|
    172.18.5.48|    192.168.0.1|38765|   53| 17|         1|       155|        |2016/04/06T12:53:21.938|    0.000|2016/04/06T12:53:21.938|Health|
    172.17.2.73|    192.168.1.2|49993| 8612| 17|         1|        44|        |2016/04/06T12:53:23.024|    0.000|2016/04/06T12:53:23.024|Health|
    172.17.2.73|   192.168.1.10|49993| 8612| 17|         1|        44|        |2016/04/06T12:53:24.625|    0.000|2016/04/06T12:53:24.625|Health|
    172.17.2.73|   192.168.1.11|49993| 8612| 17|         1|        44|        |2016/04/06T12:53:24.819|    0.000|2016/04/06T12:53:24.819|Health|
    172.17.2.73|   192.168.1.14|49993| 8612| 17|         1|        44|        |2016/04/06T12:53:25.265|    0.000|2016/04/06T12:53:25.265|Health|
    172.17.2.73|    192.168.1.1|49993| 8612| 17|         1|        44|        |2016/04/06T12:53:22.834|    0.000|2016/04/06T12:53:22.834|Health|
    172.17.2.73|    192.168.1.9|49993| 8612| 17|         1|        44|        |2016/04/06T12:53:24.433|    0.000|2016/04/06T12:53:24.433|Health|
   10.119.34.22|    192.168.1.1|51209|  445|  6|         1|        64|        |2016/04/06T12:53:01.095|    0.000|2016/04/06T12:53:01.095|Health|
    172.17.2.93|    192.168.0.1|56814|   53| 17|         5|       340|        |2016/04/06T12:53:34.225|   10.368|2016/04/06T12:53:44.593|Health|
   172.17.2.254|        8.8.8.8|58305|   53| 17|         1|        60|        |2016/04/06T12:53:37.363|    0.000|2016/04/06T12:53:37.363|Health|
   172.17.2.254|        8.8.8.8|53327|   53| 17|         1|        60|        |2016/04/06T12:53:34.353|    0.000|2016/04/06T12:53:34.353|Health|
   172.17.1.109|   192.168.1.11|49152|  161| 17|         4|       424|        |2016/04/06T12:53:38.835|   10.880|2016/04/06T12:53:49.715|Health|
   172.17.2.254|        8.8.8.8|46553|   53| 17|         1|        60|        |2016/04/06T12:53:40.371|    0.000|2016/04/06T12:53:40.371|Health|
     172.18.3.9|    192.168.0.1|57121|   53| 17|         1|        67|        |2016/04/06T12:53:45.167|    0.000|2016/04/06T12:53:45.167|Health|
    172.17.3.98|    192.168.1.1|34263| 2345|  6|         2|       120|        |2016/04/06T12:53:47.859|    0.960|2016/04/06T12:53:48.819|Health|
    172.17.3.98|    192.168.1.2|52452| 5678|  6|         2|       120|        |2016/04/06T12:53:47.858|    0.960|2016/04/06T12:53:48.818|Health|
   172.17.6.222|        8.8.8.8|55141|   53| 17|         1|        60|        |2016/04/06T12:53:47.986|    0.000|2016/04/06T12:53:47.986|Health|
